DETAIL_LAB_PROCEDURE_ID,LAB_PROCEDURE_NAME,ntk_score_lab,n_patients_with_abnormal,abnormal_rate_patients_pos,abnormal_rate_patients_neg
1932,Babesia microti Antibody IgG,1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
3704,Clam Antibody IgE (Ruditapes),1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
2059,"Creatinine, Dialysate",1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
2324,Strongyloides sp. Antibody IgG Units/volume Serum,1.7658592169445635e-06,25,1.1317978609020428e-05,3.4333035017406847e-06
1941,Bartonella quintana Antibody IgM,1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
2387,Bartonella quintana Antibody IgG Titer,1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
800,"Acetest, Urine",1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
2704,Babesia sp. Tissue by Giemsa stain,1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
2984,Apple Antibody IgE (Malus sylvestris),1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
6796,Gliadin Antibody IgG Quantitative Serum,1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
1493,Mixing Studies,1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
2083,Epstein Barr Viral Capsid Antibody,1.7658592169445635e-06,25,0.0,3.5763578143132136e-06
5639,Rice Antibody IgE (Oryza sativa),1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
5657,Rough Pigweed Antibody IgE,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
23178,Enterococcus sp. DNA Presence Target Amp w Non Probe Based Detection Positive Blood Culture,1.6952248482667809e-06,24,1.1317978609020428e-05,3.2902491891681563e-06
20780,Escherichia coli Shiga-like toxin 1+2 (stx1+stx2) Genes Stool Target Amp with Non-Probe Detect,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
17758,Dengue Virus Antibody IgM Presence Serum,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
6442,"Alkaline Phosphatase Intestinal/Alkaline Phosphatase Total, Serum",1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
2511,HIV1 Glycoprotein 160 Antibody,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
2483,Anaplasma Antibody IgG,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
2891,Almond Antibody IgE RAST (Prunus dulcis),1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
7062,"Metanephrine, Urine 24 hr Mass/Time",1.6952248482667809e-06,24,1.1317978609020428e-05,3.2902491891681563e-06
505,T Cell Total Percent,1.6952248482667809e-06,24,2.2635957218040857e-05,3.147194876595628e-06
1404,Buffy Coat Smear,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
21186,Carnitine Moles/volume Serum or Plasma,1.6952248482667809e-06,24,1.1317978609020428e-05,3.2902491891681563e-06
1241,"Protein Electrophoresis, CSF",1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
2215,"Estriol, Serum",1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
2225,Factor VIII Inhibitor Assay,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
6620,Creatine Kinase MB/Creatine Kinase Total Serum/Plasma Electrophoresis,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
6692,"Epinephrine Quantitative, Urine 24 hr",1.6952248482667809e-06,24,1.1317978609020428e-05,3.2902491891681563e-06
492,Parainfluenza Type2,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
2510,HIV1 Glycoprotein 120 Antibody,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
4558,Horse hair and dander Antibody IgE RAST,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
4578,House dust Greer Antibody IgE,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
1696,HTLV I/II Antibody IgG,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
7123,"Neutrophil Cytoplasmic Antibody Perinuclear Titer Immunofluorescence, Serum",1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
3888,Cow dander Antibody IgE RAST,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
3789,Codfish Antibody IgE RAST (Gadus morhua),1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
322,Stool Culture E coli O157:H7,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
12963,Rubella Virus Antibody IgG Serum,1.6952248482667809e-06,24,0.0,3.4333035017406847e-06
12881,Varicella zoster Virus DNA Qualitative Serum Probe and Target Amplification Method,1.6952248482667809e-06,24,1.1317978609020428e-05,3.2902491891681563e-06
20779,Escherichia coli O157 DNA Presence Stool Target Amplification with Non-Probe Based Detection,1.6245904795889983e-06,23,0.0,3.2902491891681563e-06
1749,"Glucose GTT, Serum 0 hr",1.6245904795889983e-06,23,0.0,3.2902491891681563e-06
9986,Gentamicin umol/L Serum or Plasma Peak,1.6245904795889983e-06,23,1.1317978609020428e-05,3.147194876595628e-06
9854,Felbamate ug/mL Serum or Plasma,1.6245904795889983e-06,23,0.0,3.2902491891681563e-06
258,Streptococcus agalactiae Screen,1.6245904795889983e-06,23,0.0,3.2902491891681563e-06
5160,Oyster Antibody IgE (Ostrea edulis),1.6245904795889983e-06,23,0.0,3.2902491891681563e-06
2264,"Thallium, Urine",1.6245904795889983e-06,23,2.2635957218040857e-05,3.0041405640230994e-06
2601,Q Fever (Coxiella burnetii) Phase 1 Antibody IgG,1.6245904795889983e-06,23,0.0,3.2902491891681563e-06
365,Cryptosporidium,1.6245904795889983e-06,23,1.1317978609020428e-05,3.147194876595628e-06
6072,Tomato Antibody IgE (Lycopersicon lycopersicum),1.553956110911216e-06,22,0.0,3.147194876595628e-06
4579,House dust Greer Antibody IgE RAST,1.553956110911216e-06,22,0.0,3.147194876595628e-06
6901,Herpes simplex 1+2 Antibody IgM Quantitative Serum Immunoassay,1.553956110911216e-06,22,0.0,3.147194876595628e-06
13750,HIV1 RNA Viral Load Serum or Plasma DNA Probe,1.553956110911216e-06,22,0.0,3.147194876595628e-06
6980,"Insulin-like Growth Factor Binding Protien 3, Serum/Plasma Quantitative",1.553956110911216e-06,22,0.0,3.147194876595628e-06
12018,Citrulline Quantitative Serum or Plasma,1.553956110911216e-06,22,0.0,3.147194876595628e-06
3483,Cashew Nut Antibody IgE RAST (Anacardium occidentale),1.553956110911216e-06,22,0.0,3.147194876595628e-06
7743,Phosphatidylserine Antibody IgM Serum Immunoassay,1.553956110911216e-06,22,0.0,3.147194876595628e-06
378,CD45 Leukocyte Common Antigen Pathology Immunoperoxidase Stain,1.553956110911216e-06,22,0.0,3.147194876595628e-06
17754,Dengue Virus Antibody IgG Presence Serum,1.553956110911216e-06,22,0.0,3.147194876595628e-06
1866,"Blood Urea Nitrogen, Body Fluid",1.553956110911216e-06,22,0.0,3.147194876595628e-06
1727,"Lyme disease (Borrelia burgdorferi) Antibody IgG, CSF",1.553956110911216e-06,22,0.0,3.147194876595628e-06
5463,Pork Antibody IgE,1.553956110911216e-06,22,0.0,3.147194876595628e-06
4458,Hazelnut Antibody IgE RAST (Corylus avellana),1.553956110911216e-06,22,0.0,3.147194876595628e-06
842,"Bicarbonate HCO3, Serum",1.553956110911216e-06,22,0.0,3.147194876595628e-06
6628,Creatinine Renal Clearance 24 hr,1.553956110911216e-06,22,0.0,3.147194876595628e-06
3316,Brazil Nut Antibody IgE RAST (Bertholletia excelsa),1.553956110911216e-06,22,0.0,3.147194876595628e-06
6479,"Anaplasma phagocytophilum Antibody IgM Titer, Serum IFA",1.553956110911216e-06,22,0.0,3.147194876595628e-06
7815,Rickettsia rickettsii Antibody IgG Qualitative Serum Immunoassay,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
5286,Peanut recombinant (rAra h) 8 Antibody IgE (Arachis hypogaea),1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
2497,Platelet Aggregation Ristocetin Induced,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
5692,Salmon Antibody IgE (Salmo salar),1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
5299,Pecan or Hickory Nut Antibody IgE RAST (Carya illinoinensis nut),1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
6848,Hemoglobin F Qualitative Blood Kleihauer-Betke Method,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
3098,Bahia grass Antibody IgE (Paspalum notatum),1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
1261,PT 1:1 Mix 60 min,1.4833217422334333e-06,21,1.1317978609020428e-05,2.861086251450571e-06
8090,Echovirus 7 Antibody Serum,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
785,Chlamydophila psittaci IgG,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
12730,Mycoplasma pneumoniae DNA Unspecified Specimen Probe and Target Amplification Method,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
7922,Vanillylmandelate Quantitative 24 hr Urine,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
2135,Mycoplasma pneumoniae PCR,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
374,Varicella zoster DFA,1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
4740,Latex Antibody IgE (Hevea braziliensis),1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
1757,Hepatitis B Core Antibody (Anti HBc) IgG,1.4833217422334333e-06,21,2.2635957218040857e-05,2.718031938878042e-06
2488,Heavy Metal Screen,1.4833217422334333e-06,21,2.2635957218040857e-05,2.718031938878042e-06
849,Billing,1.4833217422334333e-06,21,1.1317978609020428e-05,2.861086251450571e-06
6122,Tuna Antibody IgE (Thunnus albacares),1.4833217422334333e-06,21,0.0,3.0041405640230994e-06
5008,Mucor racemosus Antibody IgE,1.4126873735556507e-06,20,0.0,2.861086251450571e-06
11739,West Nile Virus Antibody IgG Quantitative Serum Immunoassay,1.4126873735556507e-06,20,0.0,2.861086251450571e-06
5745,Sesame Seed Antibody IgE RAST (Sesamum indicum),1.4126873735556507e-06,20,0.0,2.861086251450571e-06
17727,Escherichia coli enteroinvasive PCR (EIEC),1.4126873735556507e-06,20,0.0,2.861086251450571e-06
5708,Saltwort Antibody IgE RAST (Salsola kali) (Russian Thistle),1.4126873735556507e-06,20,0.0,2.861086251450571e-06
5077,Oak wood dust Antibody IgE,1.4126873735556507e-06,20,0.0,2.861086251450571e-06
861,"Lyme disease (Borrelia burgdorferi) Antibody IgM, CSF",1.4126873735556507e-06,20,0.0,2.861086251450571e-06
454,HIV2 Antibody ImmunoBlot,1.4126873735556507e-06,20,2.2635957218040857e-05,2.5749776263055136e-06
16744,Clue cells Qualitative Vaginal Fluid Wet Preparation,1.4126873735556507e-06,20,0.0,2.861086251450571e-06
6570,"Cannabinoids Qualitative, Meconium Screen",1.4126873735556507e-06,20,0.0,2.861086251450571e-06
11233,Tetrahydrocannabinol Mass Concentrate Serum or Plasma,1.4126873735556507e-06,20,2.2635957218040857e-05,2.5749776263055136e-06
21187,CD16+CD56+ Cells Count/volume Blood,1.4126873735556507e-06,20,0.0,2.861086251450571e-06
7048,"Macrophages, CSF Manual",1.4126873735556507e-06,20,1.1317978609020428e-05,2.718031938878042e-06
14323,Liver Kidney Microsomal 1 Antibody Qualitative Serum Immunofluorescence,1.4126873735556507e-06,20,0.0,2.861086251450571e-06
6951,"IgG Index, Serum and CSF",1.3420530048778681e-06,19,1.1317978609020428e-05,2.5749776263055136e-06
652,Lyme disease (Borrelia burgdorferi) Antibody Interpretation Serum,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
12429,Epstein Barr Virus DNA Viral Load Unspecified Specimen Probe and Target Amplification Method,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
6834,Helicobacter pylori Qualitative Stomach Urea Breath Test,1.3420530048778681e-06,19,1.1317978609020428e-05,2.5749776263055136e-06
21185,Carnitine free (C0) Moles/volume Serum or Plasma,1.3420530048778681e-06,19,1.1317978609020428e-05,2.5749776263055136e-06
8861,Platelet Antibody Heparin Induced Quantitative Serum,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
7081,"Mitochondria Antibody Titer Immunofluorescence, Serum",1.3420530048778681e-06,19,0.0,2.718031938878042e-06
422,HIV1 Antibody Interpretation,1.3420530048778681e-06,19,1.1317978609020428e-05,2.5749776263055136e-06
448,HIV1 RNA Quant Ultrasensitive,1.3420530048778681e-06,19,2.2635957218040857e-05,2.431923313732985e-06
1030,"Glucose GTT, Serum 5 hr",1.3420530048778681e-06,19,0.0,2.718031938878042e-06
3495,Cat dander Antibody IgE Ratio,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
188,Chlamydia DFA,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
1962,Coxsackie A Virus Antibody Type 4,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
671,Parainfluenza Antibody,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
4211,Firebush Antibody IgE (Kochia scoparia),1.3420530048778681e-06,19,0.0,2.718031938878042e-06
1913,Acid Phosphatase,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
4091,Egg yolk Antibody IgE RAST,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
4843,Locust tree Antibody IgE,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
333,Trichomonas Genital Specimen Organism Specific Culture,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
1122,"Hydroxyproline Total, Urine",1.3420530048778681e-06,19,0.0,2.718031938878042e-06
512,Adenovirus Antigen,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
1721,Epstein Barr Virus Ultraquant,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
2575,Factor II Prothrombin Mutation,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
2048,Cold Agglutinin Titer,1.3420530048778681e-06,19,0.0,2.718031938878042e-06
6032,Tilapia Antibody IgE,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
7786,Protein Monoclonal/Protein Total Urine Electrophoresis,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
1871,Giardia specific Antigen,1.2714186362000858e-06,18,1.1317978609020428e-05,2.431923313732985e-06
23380,Pseudomonas aeruginosa DNA Presence Target Amp w Non Probe Based Detection Positive Blood Culture,1.2714186362000858e-06,18,1.1317978609020428e-05,2.431923313732985e-06
2501,Anaplasma phagocytophilum Antibody,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
410,Hepatitis E Antibody (Anti HEV) IgG,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
1910,"Shiga toxin test, Stool",1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
261,Helicobacter pylori Screen,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
3132,Banana Antibody IgE (Musa),1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
2705,Bacterial vaginosis DNA Probe,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
6871,Hepatitis B Core Antibody IgM Quantitative Serum Immunoassay,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
12335,Campylobacter sp. DNA Unspecified Specimen Probe and Target Amplification Method,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
645,Legionella pneumophila Antibody,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
7871,Thyroglobulin Antitbody Qualitative Serum,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
6276,White Hickory Antibody IgE (Carya tomentosa),1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
16747,Collagen Crosslinked N-telopeptide/Creatinine Molar Ratio 24 hour Urine,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
7111,"Myoglobin, Urine Qualtitative",1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
2064,"Cytomegalovirus Antibody IgG, CSF",1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
293,Ova and Parasite Trichrome Stain,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
8369,Methicillin Resistant Staphylococcus aureus (MRSA) Unspecified Organism Specific Culture,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
224,Culture Staph Screen,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
2011,Toxocara canis Antibody IgG,1.2714186362000858e-06,18,2.2635957218040857e-05,2.2888690011604567e-06
2614,Toxoplasma gondii Antibody IgG,1.2714186362000858e-06,18,1.1317978609020428e-05,2.431923313732985e-06
628,Histoplasma Immunodiffusion,1.2714186362000858e-06,18,0.0,2.5749776263055136e-06
7423,Lyme disease (Borrelia burgdorferi) IgM Panel Serum Immunoblot (IB),1.2007842675223032e-06,17,0.0,2.431923313732985e-06
1151,Lyme disease (Borrelia burgdorferi) Antibody CSF dup,1.2007842675223032e-06,17,0.0,2.431923313732985e-06
1108,Hepatitis RNA PCR,1.2007842675223032e-06,17,1.1317978609020428e-05,2.2888690011604567e-06
4682,Kentucky blue grass Antibody IgE RAST (Poa pratensis),1.2007842675223032e-06,17,0.0,2.431923313732985e-06
5397,Pigeon droppings Antibody IgE,1.2007842675223032e-06,17,1.1317978609020428e-05,2.2888690011604567e-06
4588,House dust Hollister Stier Antibody IgE RAST,1.2007842675223032e-06,17,0.0,2.431923313732985e-06
2304,"Porphyrins, Urine",1.2007842675223032e-06,17,0.0,2.431923313732985e-06
13023,Campylobacter jejuni and Campylobacter coli Antigen Stool,1.2007842675223032e-06,17,0.0,2.431923313732985e-06
11738,West Nile Virus Antibody IgG Quantitative CSF Immunoassay,1.2007842675223032e-06,17,0.0,2.431923313732985e-06
8759,Chlamydia trachomatis rRNA Qualitative Genital Specimen DNA Probe,1.2007842675223032e-06,17,1.1317978609020428e-05,2.2888690011604567e-06
3081,Aureobasidium pullulans Antibody IgE,1.2007842675223032e-06,17,0.0,2.431923313732985e-06
11718,Abacavir Serum or Plasma Quantitative,1.2007842675223032e-06,17,0.0,2.431923313732985e-06
10957,Procainamide ug/mL Serum or Plasma,1.2007842675223032e-06,17,1.1317978609020428e-05,2.2888690011604567e-06
2165,"11-Deoxycortisol, Serum",1.2007842675223032e-06,17,0.0,2.431923313732985e-06
9987,Gentamicin umol/L Serum or Plasma Trough,1.2007842675223032e-06,17,0.0,2.431923313732985e-06
20811,Sapovirus Genogroups I+II+IV+V RNA Presence Stool Target Amp with Non-Probe Based Detection,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
6989,"JAK2 Gene P.V617F, Blood or Tissue",1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
2212,"Diazepam, Serum",1.1301498988445206e-06,16,3.395393582706129e-05,1.859706063442871e-06
85,"Cryptococcus Antigen, Serum",1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
621,Hepatitis Panel Unknown Tests,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
7842,Sodium Quantitative 24 hr Urine,1.1301498988445206e-06,16,2.2635957218040857e-05,2.0027603760153994e-06
182,Brucella Antibody,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
6465,"Amphetamines Qualitative, Urine Screen",1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
147,Trichrome Stain,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
999,"Estrogen Total, Urine",1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
5254,Pea Antibody IgE (Pisum sativum),1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
14065,CD19 Cells Count Blood,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
5407,Pigeon serum Antibody by Immune diffusion,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
21184,Carnitine esters Moles/volume Serum or Plasma,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
1816,Mycobacterium tuberculosis AFB,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
7095,"Mullerian Inhibiting Substance, Serum/Plasma",1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
8400,Mononuclear Cells Percent Body Fluid Manual Count,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
8396,Monocytes+Macrophages Quantitative Synovial Fluid,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
2311,"Adenovirus Antibody IgM, Serum",1.1301498988445206e-06,16,1.1317978609020428e-05,2.145814688587928e-06
3460,Carrot Antibody IgE (Daucus carota),1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
2041,Brucella Antibody IgM,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
3425,Candida albicans Antibody IgE,1.1301498988445206e-06,16,1.1317978609020428e-05,2.145814688587928e-06
434,HIV1 DNA Amplification PCR Qualitative,1.1301498988445206e-06,16,2.2635957218040857e-05,2.0027603760153994e-06
2056,Coxsackie Virus B5 Antibody CSF,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
433,HIV1 DNA Amplification PCR,1.1301498988445206e-06,16,1.1317978609020428e-05,2.145814688587928e-06
1143,Legionella pneumonia Antigen,1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
1711,"Amylase, Urine 2 hr",1.1301498988445206e-06,16,0.0,2.2888690011604567e-06
10170,Lacosamide ug/mL Serum or Plasma,1.059515530166738e-06,15,0.0,2.145814688587928e-06
2835,Cryptococcus Antigen Titer CSF,1.059515530166738e-06,15,0.0,2.145814688587928e-06
2209,Cyanide Level,1.059515530166738e-06,15,0.0,2.145814688587928e-06
20784,Herpes simplex Virus 2 DNA Presence Cerebral Spinal Fluid Target Amp with Non-Probe Based Detection,1.059515530166738e-06,15,1.1317978609020428e-05,2.0027603760153994e-06
6605,Cortisol Free Quantitative Urine,1.059515530166738e-06,15,0.0,2.145814688587928e-06
446,HIV1 RNA dDNA Viral Load Quantitative,1.059515530166738e-06,15,1.1317978609020428e-05,2.0027603760153994e-06
6811,Glucose Quantitative Serum/Plasma 2 hrs Post dose Glucose,1.059515530166738e-06,15,0.0,2.145814688587928e-06
308,Respiratory Syncytial Virus DFA,1.059515530166738e-06,15,0.0,2.145814688587928e-06
2106,Herpes simplex Antigen,1.059515530166738e-06,15,0.0,2.145814688587928e-06
458,Influenza A Antibody CF,1.059515530166738e-06,15,1.1317978609020428e-05,2.0027603760153994e-06
6738,Estrogen Quantitative Serum/Plasma,1.059515530166738e-06,15,0.0,2.145814688587928e-06
945,Coumadin,1.059515530166738e-06,15,0.0,2.145814688587928e-06
13457,Herpes simplex 2 Isolate Immunofluorescence,1.059515530166738e-06,15,0.0,2.145814688587928e-06
1968,Dengue Fever Antibody IgM Quantitative Serum,1.059515530166738e-06,15,0.0,2.145814688587928e-06
12752,Parainfluenza Virus 1 RNA Unspecified Specimen Probe and Target Amplification Method,1.059515530166738e-06,15,0.0,2.145814688587928e-06
2703,Babesia sp. by Thin film,1.059515530166738e-06,15,0.0,2.145814688587928e-06
1839,Campylobactor jejuni Antibody,1.059515530166738e-06,15,0.0,2.145814688587928e-06
5615,Red top grass Antibody IgE (Agrostis stolonifera),1.059515530166738e-06,15,0.0,2.145814688587928e-06
6946,"Hydromorphone, Urine Qualitative",1.059515530166738e-06,15,5.6589893045102146e-05,1.4305431257252855e-06
5473,Potato Antibody IgE (Solanum tuberosum),1.059515530166738e-06,15,0.0,2.145814688587928e-06
5332,Penicillium notatum Antibody IgG,1.059515530166738e-06,15,0.0,2.145814688587928e-06
5153,Ovalbumin Antibody IgE,1.059515530166738e-06,15,0.0,2.145814688587928e-06
7124,"Neutrophil Cytoplasmic Antibody Perinuclear Titer, Serum",1.059515530166738e-06,15,0.0,2.145814688587928e-06
1588,UA Other Casts,1.059515530166738e-06,15,0.0,2.145814688587928e-06
1105,"Hemosiderin, Urine",9.888811614889556e-07,14,0.0,2.0027603760153994e-06
2751,Rickettsia spotted fever group Antibody IgG Qualitative,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
5616,Red top grass Antibody IgE RAST (Agrostis stolonifera),9.888811614889556e-07,14,0.0,2.0027603760153994e-06
7723,pH of Semen,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
13509,HIV1 P24 Antibody Qualitative Serum,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
12506,Herpes simplex 1 DNA Viral Load Body Fluid Probe and Target Amplification Method,9.888811614889556e-07,14,1.1317978609020428e-05,1.859706063442871e-06
8856,Dilute Russells Viper Venom Time (dRVVT) Factor Subst PPP Coag Assay After 1:2 addn Nrml Plasma,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
12583,Histoplasma capsulatum DNA Unspecified Specimen Qualitative Probe and Target Amplification Method,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
7189,"Parietal cell Antibody, Serum Quantitative",9.888811614889556e-07,14,0.0,2.0027603760153994e-06
8012,Echovirus 11 Antibody Serum,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
4929,Meadow Fescue Antibody IgE RAST (Festuca elatior),9.888811614889556e-07,14,0.0,2.0027603760153994e-06
1994,"Mercury, Urine 24 hr",9.888811614889556e-07,14,0.0,2.0027603760153994e-06
644,Legionella Antibody Titer,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
7784,Protein Monoclonal/Protein Total 24 hr Urine Electrophoresis,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
11563,Cobalt umol/L Serum or Plasma,9.888811614889556e-07,14,0.0,2.0027603760153994e-06
5923,Strawberry Antibody IgE (Fragaria vesca),9.888811614889556e-07,14,0.0,2.0027603760153994e-06
8922,Porphobilinogen/Creatinine mg/g Urine,9.18246792811173e-07,13,0.0,1.859706063442871e-06
840,"Bicarbonate HCO3, Unknown Specimen",9.18246792811173e-07,13,0.0,1.859706063442871e-06
1819,Neisseria gonorrhoeae rRNA Qualitative Urine PCR,9.18246792811173e-07,13,0.0,1.859706063442871e-06
5371,Phoma betae Antibody IgE,9.18246792811173e-07,13,0.0,1.859706063442871e-06
7147,"Nonhematic Cells, CSF Manual",9.18246792811173e-07,13,0.0,1.859706063442871e-06
12377,Cytomegalovirus DNA Viral Load Blood Probe and Target Amplification Method,9.18246792811173e-07,13,0.0,1.859706063442871e-06
7915,Urea Nitrogen Quantitative 24 hr Urine,9.18246792811173e-07,13,0.0,1.859706063442871e-06
2053,Coxsackie Virus B2 Antibody CSF,9.18246792811173e-07,13,0.0,1.859706063442871e-06
1716,Ehrlichia Antibody IgM,9.18246792811173e-07,13,0.0,1.859706063442871e-06
7097,"Mumps Antibody IgG Immunoassay, Serum Qualitative",9.18246792811173e-07,13,0.0,1.859706063442871e-06
2066,"Delta (5)-Aminolevulinic Acid, Urine 24 hr",9.18246792811173e-07,13,0.0,1.859706063442871e-06
12528,Herpes simplex 2 DNA Viral Load Body Fluid Probe and Target Amplification Method,9.18246792811173e-07,13,1.1317978609020428e-05,1.7166517508703423e-06
1772,UA Bilirubin Crystals,9.18246792811173e-07,13,0.0,1.859706063442871e-06
21182,aPTT Factor Substitution Platelet Poor Plasma Coagulation Assay Immediately after Add Normal Plasma,9.18246792811173e-07,13,1.1317978609020428e-05,1.7166517508703423e-06
7030,"Lyme disease (Borrelia burgdorferi) Antibody IgM Quantitative, Serum Immunoassay",9.18246792811173e-07,13,0.0,1.859706063442871e-06
2237,"Lead, Capillary",9.18246792811173e-07,13,1.1317978609020428e-05,1.7166517508703423e-06
7760,Pregnenolone Serum or Plasma,9.18246792811173e-07,13,0.0,1.859706063442871e-06
9837,Ethosuximide ug/mL Serum or Plasma,9.18246792811173e-07,13,0.0,1.859706063442871e-06
7883,Tissue Transglutaminase Antibody IgA Quantitative Serum Immunoassay,9.18246792811173e-07,13,0.0,1.859706063442871e-06
3115,Bakers yeast Antibody IgG by Immunoassay (Saccharomyces cerevisiae),9.18246792811173e-07,13,1.1317978609020428e-05,1.7166517508703423e-06
546,Blastomyces dermatitidis Antibody Complement Fixation Serum,9.18246792811173e-07,13,0.0,1.859706063442871e-06
